ÿÿÿcost,v
ÿÿÿrelation,n
ÿÿÿlike,c
ÿÿÿrelease,v
ÿÿÿown,v
ÿÿÿbird,n
ÿÿÿopinion,n
ÿÿÿcredit,n
ÿÿÿcritical,j
ÿÿÿcorner,n
ÿÿÿconcerned,j
ÿÿÿrecall,v
ÿÿÿversion,n
ÿÿÿstare,v
ÿÿÿsafety,n
ÿÿÿeffective,j
ÿÿÿneighborhood,n
ÿÿÿoriginal,j
ÿÿÿact,n
ÿÿÿtroop,n
ÿÿÿincome,n
ÿÿÿdirectly,r
ÿÿÿhurt,v
ÿÿÿspecies,n
ÿÿÿimmediately,r
ÿÿÿtrack,n
ÿÿÿbasic,j
ÿÿÿstrike,v
ÿÿÿhope,n
ÿÿÿsky,n
ÿÿÿfreedom,n
ÿÿÿabsolutely,r
ÿÿÿplane,n
ÿÿÿnobody,p
ÿÿÿachieve,v
ÿÿÿobject,n
ÿÿÿattitude,n
ÿÿÿlabor,n
ÿÿÿrefer,v
ÿÿÿconcept,n
ÿÿÿclient,n
ÿÿÿpowerful,j
ÿÿÿperfect,j
ÿÿÿnine,m
ÿÿÿtherefore,r
ÿÿÿconduct,v
ÿÿÿannounce,v
ÿÿÿconversation,n
ÿÿÿexamine,v
ÿÿÿtouch,v
ÿÿÿplease,r
ÿÿÿattend,v
ÿÿÿcompletely,r
ÿÿÿvote,v
ÿÿÿvariety,n
ÿÿÿsleep,v
ÿÿÿturn,n
ÿÿÿinvolved,j
ÿÿÿinvestigation,n
ÿÿÿnuclear,j
ÿÿÿresearcher,n
ÿÿÿpress,n
ÿÿÿconflict,n
ÿÿÿspirit,n
ÿÿÿexperience,v
ÿÿÿreplace,v
ÿÿÿBritish,j
ÿÿÿencourage,v
ÿÿÿargument,n
ÿÿÿby,r
ÿÿÿonce,c
ÿÿÿcamp,n
ÿÿÿbrain,n
ÿÿÿfeature,n
ÿÿÿafternoon,n
ÿÿÿAM,r
ÿÿÿweekend,n
ÿÿÿdozen,m
ÿÿÿpossibility,n
ÿÿÿalong,r
ÿÿÿinsurance,n
ÿÿÿdepartment,n
ÿÿÿbattle,n
ÿÿÿbeginning,n
ÿÿÿdate,n
ÿÿÿgenerally,r
ÿÿÿAfrican,j
ÿÿÿvery,j
ÿÿÿsorry,j
ÿÿÿcrisis,n
ÿÿÿcomplete,v
ÿÿÿfan,n
ÿÿÿstick,v
ÿÿÿdefine,v
ÿÿÿeasily,r
ÿÿÿthrough,r
ÿÿÿhole,n
ÿÿÿelement,n
ÿÿÿvision,n
ÿÿÿstatus,n
ÿÿÿnormal,j
ÿÿÿChinese,j
ÿÿÿship,n
ÿÿÿsolution,n
ÿÿÿstone,n
ÿÿÿslowly,r
ÿÿÿscale,n
ÿÿÿbit,r
ÿÿÿuniversity,n
ÿÿÿintroduce,v
ÿÿÿdriver,n
ÿÿÿattempt,n
ÿÿÿpark,n
ÿÿÿspot,n
ÿÿÿlack,n
ÿÿÿice,n
ÿÿÿboat,n
ÿÿÿdrink,v
ÿÿÿsun,n
ÿÿÿfront,j
ÿÿÿdistance,n
ÿÿÿwood,n
ÿÿÿhandle,v
ÿÿÿtruck,n
ÿÿÿreturn,n
ÿÿÿmountain,n
ÿÿÿsurvey,n
ÿÿÿsupposed,j
ÿÿÿtradition,n
ÿÿÿwinter,n
ÿÿÿvillage,n
ÿÿÿSoviet,j
ÿÿÿrefuse,v
ÿÿÿsales,n
ÿÿÿroll,v
ÿÿÿcommunication,n
ÿÿÿrun,n
ÿÿÿscreen,n
ÿÿÿgain,v
ÿÿÿresident,n
ÿÿÿhide,v
ÿÿÿgold,n
ÿÿÿclub,n
ÿÿÿfuture,j
ÿÿÿfarm,n
ÿÿÿpotential,j
ÿÿÿincrease,n
ÿÿÿmiddle,n
ÿÿÿEuropean,j
ÿÿÿpresence,n
ÿÿÿindependent,j
ÿÿÿdistrict,n
ÿÿÿshape,n
ÿÿÿreader,n
ÿÿÿMs,n
ÿÿÿcontract,n
ÿÿÿcrowd,n
ÿÿÿChristian,j
ÿÿÿexpress,v
ÿÿÿapartment,n
ÿÿÿwilling,j
ÿÿÿstrength,n
ÿÿÿprevious,j
ÿÿÿband,n
ÿÿÿobviously,r
ÿÿÿhorse,n
ÿÿÿinterested,j
ÿÿÿtarget,n
ÿÿÿprison,n
ÿÿÿride,v
ÿÿÿguard,n
ÿÿÿterms,i
ÿÿÿdemand,n
ÿÿÿreporter,n
ÿÿÿdeliver,v
ÿÿÿtext,n
ÿÿÿshare,n
ÿÿÿtool,n
ÿÿÿwild,j
ÿÿÿvehicle,n
ÿÿÿobserve,v
ÿÿÿflight,n
ÿÿÿinside,r
ÿÿÿfacility,n
ÿÿÿunderstanding,n
ÿÿÿaverage,j
ÿÿÿemerge,v
ÿÿÿadvantage,n
ÿÿÿquick,j
ÿÿÿlight,j
ÿÿÿleadership,n
ÿÿÿearn,v
ÿÿÿpound,n
ÿÿÿbasis,n
ÿÿÿbright,j
ÿÿÿoperate,v
ÿÿÿguest,n
ÿÿÿsample,n
ÿÿÿcontribute,v
ÿÿÿtiny,j
ÿÿÿblock,n
ÿÿÿprotection,n
ÿÿÿsettle,v
ÿÿÿfeed,v
ÿÿÿcollect,v
ÿÿÿadditional,j
ÿÿÿwhile,n
ÿÿÿhighly,r
ÿÿÿidentity,n
ÿÿÿtitle,n
ÿÿÿmostly,r
ÿÿÿlesson,n
ÿÿÿfaith,n
ÿÿÿriver,n
ÿÿÿpromote,v
ÿÿÿliving,n
ÿÿÿpresent,j
ÿÿÿcount,v
ÿÿÿunless,c
ÿÿÿmarry,v
ÿÿÿtomorrow,r
ÿÿÿtechnique,n
ÿÿÿpath,n
ÿÿÿear,n
ÿÿÿshop,n
ÿÿÿfolk,n
ÿÿÿorder,v
ÿÿÿprinciple,n
ÿÿÿsurvive,v
ÿÿÿlift,v
ÿÿÿborder,n
ÿÿÿcompetition,n
ÿÿÿjump,v
ÿÿÿgather,v
ÿÿÿlimit,v
ÿÿÿfit,v
ÿÿÿclaim,n
ÿÿÿcry,v
ÿÿÿequipment,n
ÿÿÿworth,i
ÿÿÿassociate,v
ÿÿÿcritic,n
ÿÿÿwarm,j
ÿÿÿaspect,n
ÿÿÿresult,v
ÿÿÿinsist,v
ÿÿÿfailure,n
ÿÿÿannual,j
ÿÿÿFrench,j
ÿÿÿChristmas,n
ÿÿÿcomment,n
ÿÿÿresponsible,j
ÿÿÿaffair,n
ÿÿÿapproach,v
ÿÿÿuntil,i
ÿÿÿprocedure,n
ÿÿÿregular,j
ÿÿÿspread,v
ÿÿÿchairman,n
ÿÿÿbaseball,n
ÿÿÿsoft,j
ÿÿÿignore,v
ÿÿÿegg,n
ÿÿÿmeasure,v
ÿÿÿbelief,n
ÿÿÿdemonstrate,v
ÿÿÿanybody,p
ÿÿÿmurder,n
ÿÿÿgift,n
ÿÿÿreligion,n
ÿÿÿreview,n
ÿÿÿeditor,n
ÿÿÿpast,i
ÿÿÿengage,v
ÿÿÿcoffee,n
ÿÿÿdocument,n
ÿÿÿspeed,n
ÿÿÿcross,v
ÿÿÿinfluence,n
ÿÿÿanyway,r
ÿÿÿthreaten,v
ÿÿÿcommit,v
ÿÿÿfemale,j
ÿÿÿyouth,n
ÿÿÿwave,n
ÿÿÿmove,n
ÿÿÿafraid,j
ÿÿÿquarter,n
ÿÿÿbackground,n
ÿÿÿnative,j
ÿÿÿbroad,j
ÿÿÿwonderful,j
ÿÿÿdeny,v
ÿÿÿapparently,r
ÿÿÿslightly,r
ÿÿÿreaction,n
ÿÿÿtwice,r
ÿÿÿsuit,n
ÿÿÿperspective,n
ÿÿÿgrowing,j
ÿÿÿblow,v
ÿÿÿconstruction,n
ÿÿÿkind,r
ÿÿÿintelligence,n
ÿÿÿdestroy,v
ÿÿÿcook,v
ÿÿÿconnection,n
ÿÿÿcharge,v
ÿÿÿburn,v
ÿÿÿshoe,n
ÿÿÿview,v
ÿÿÿgrade,n
ÿÿÿcontext,n
ÿÿÿcommittee,n
ÿÿÿhey,u
ÿÿÿmistake,n
ÿÿÿfocus,n
ÿÿÿsmile,n
ÿÿÿlocation,n
ÿÿÿclothes,n
ÿÿÿIndian,j
ÿÿÿquiet,j
ÿÿÿdress,v
ÿÿÿpromise,v
ÿÿÿaware,j
ÿÿÿneighbor,n
ÿÿÿcomplete,j
ÿÿÿdrive,n
ÿÿÿfunction,n
ÿÿÿbone,n
ÿÿÿactive,j
ÿÿÿextend,v
ÿÿÿchief,j
ÿÿÿaverage,n
ÿÿÿcombine,v
ÿÿÿwine,n
ÿÿÿbelow,r
ÿÿÿcool,j
ÿÿÿvoter,n
ÿÿÿmean,n
ÿÿÿdemand,v
ÿÿÿlearning,n
ÿÿÿbus,n
ÿÿÿhell,n
ÿÿÿdangerous,j
ÿÿÿremind,v
ÿÿÿmoral,j
ÿÿÿUnited,j
ÿÿÿcategory,n
ÿÿÿrelatively,r
ÿÿÿvictory,n
ÿÿÿkey,n
ÿÿÿacademic,j
ÿÿÿvisit,n
ÿÿÿInternet,n
ÿÿÿhealthy,j
ÿÿÿfire,v
ÿÿÿnegative,j
ÿÿÿfollowing,j
ÿÿÿhistorical,j
ÿÿÿmedicine,n
ÿÿÿtour,n
ÿÿÿdepend,v
ÿÿÿphoto,n
ÿÿÿfinding,n
ÿÿÿgrab,v
ÿÿÿdirect,j
ÿÿÿclassroom,n
ÿÿÿcontact,n
ÿÿÿjustice,n
ÿÿÿparticipate,v
ÿÿÿdaily,j
ÿÿÿfair,j
ÿÿÿpair,n
ÿÿÿfamous,j
ÿÿÿexercise,n
ÿÿÿknee,n
ÿÿÿflower,n
ÿÿÿtape,n
ÿÿÿhire,v
ÿÿÿfamiliar,j
ÿÿÿappropriate,j
ÿÿÿsupply,n
ÿÿÿfully,r
ÿÿÿcut,n
ÿÿÿwill,n
ÿÿÿactor,n
ÿÿÿbirth,n
ÿÿÿsearch,n
ÿÿÿtie,v
ÿÿÿdemocracy,n
ÿÿÿeastern,j
ÿÿÿprimary,j
ÿÿÿyesterday,r
ÿÿÿcircle,n
ÿÿÿdevice,n
ÿÿÿprogress,n
ÿÿÿnext,i
ÿÿÿfront,n
ÿÿÿbottom,n
ÿÿÿisland,n
ÿÿÿexchange,n
ÿÿÿclean,j
ÿÿÿstudio,n
ÿÿÿtrain,v
ÿÿÿlady,n
ÿÿÿcolleague,n
ÿÿÿapplication,n
ÿÿÿneck,n
ÿÿÿlean,v
ÿÿÿdamage,n
ÿÿÿplastic,n
ÿÿÿtall,j
ÿÿÿplate,n
ÿÿÿhate,v
ÿÿÿotherwise,r
ÿÿÿwriting,n
ÿÿÿpress,v
ÿÿÿmale,j
ÿÿÿstart,n
ÿÿÿalive,j
ÿÿÿexpression,n
ÿÿÿfootball,n
ÿÿÿintend,v
ÿÿÿattack,v
ÿÿÿchicken,n
ÿÿÿarmy,n
ÿÿÿabuse,n
ÿÿÿtheater,n
ÿÿÿshut,v
ÿÿÿmap,n
ÿÿÿextra,j
ÿÿÿsession,n
ÿÿÿdanger,n
ÿÿÿwelcome,v
ÿÿÿdomestic,j
ÿÿÿlots,p
ÿÿÿliterature,n
ÿÿÿrain,n
ÿÿÿdesire,n
ÿÿÿassessment,n
ÿÿÿinjury,n
ÿÿÿrespect,n
ÿÿÿnorthern,j
ÿÿÿnod,v
ÿÿÿpaint,v
ÿÿÿfuel,n
ÿÿÿleaf,n
ÿÿÿdirect,v
ÿÿÿdry,j
ÿÿÿRussian,j
ÿÿÿinstruction,n
ÿÿÿfight,n
ÿÿÿpool,n
ÿÿÿclimb,v
ÿÿÿsweet,j
ÿÿÿlead,n
ÿÿÿengine,n
ÿÿÿfourth,m
ÿÿÿsalt,n
ÿÿÿexpand,v
ÿÿÿimportance,n
ÿÿÿmetal,n
ÿÿÿfat,n
ÿÿÿticket,n
ÿÿÿsoftware,n
ÿÿÿdisappear,v
ÿÿÿcorporate,j
ÿÿÿstrange,j
ÿÿÿlip,n
ÿÿÿreading,n
ÿÿÿurban,j
ÿÿÿmental,j
ÿÿÿincreasingly,r
ÿÿÿlunch,n
ÿÿÿeducational,j
ÿÿÿsomewhere,r
ÿÿÿfarmer,n
ÿÿÿabove,r
ÿÿÿsugar,n
ÿÿÿplanet,n
ÿÿÿfavorite,j
ÿÿÿexplore,v
ÿÿÿobtain,v
ÿÿÿenemy,n
ÿÿÿgreatest,j
ÿÿÿcomplex,j
ÿÿÿsurround,v
ÿÿÿathlete,n
ÿÿÿinvite,v
ÿÿÿrepeat,v
ÿÿÿcarefully,r
ÿÿÿsoul,n
ÿÿÿscientific,j
ÿÿÿimpossible,j
ÿÿÿpanel,n
ÿÿÿmeaning,n
ÿÿÿmom,n
ÿÿÿmarried,j
ÿÿÿalone,j
ÿÿÿinstrument,n
ÿÿÿpredict,v
ÿÿÿweather,n
ÿÿÿpresidential,j
ÿÿÿemotional,j
ÿÿÿcommitment,n
ÿÿÿSupreme,j
ÿÿÿbear,v
ÿÿÿpocket,n
ÿÿÿthin,j
ÿÿÿtemperature,n
ÿÿÿsurprise,n
ÿÿÿpoll,n
ÿÿÿproposal,n
ÿÿÿconsequence,n
ÿÿÿhalf,n
ÿÿÿbreath,n
ÿÿÿsight,n
ÿÿÿcover,n
ÿÿÿbalance,n
ÿÿÿadopt,v
ÿÿÿminority,n
ÿÿÿstraight,r
ÿÿÿattempt,v
ÿÿÿconnect,v
ÿÿÿworks,n
ÿÿÿteaching,n
ÿÿÿbelong,v
ÿÿÿaid,n
ÿÿÿadvice,n
ÿÿÿokay,r
ÿÿÿphotograph,n
ÿÿÿempty,j
ÿÿÿregional,j
ÿÿÿtrail,n
ÿÿÿnovel,n
ÿÿÿcode,n
ÿÿÿsomehow,r
ÿÿÿorganize,v
ÿÿÿjury,n
ÿÿÿbreast,n
ÿÿÿIraqi,j
ÿÿÿhuman,n
ÿÿÿacknowledge,v
ÿÿÿtheme,n
ÿÿÿstorm,n
ÿÿÿunion,n
ÿÿÿrecord,v
ÿÿÿdesk,n
ÿÿÿfear,v
ÿÿÿthanks,n
ÿÿÿfruit,n
ÿÿÿunder,r
ÿÿÿexpensive,j
ÿÿÿyellow,j
ÿÿÿconclusion,n
ÿÿÿprime,j
ÿÿÿshadow,n
ÿÿÿstruggle,v
ÿÿÿconclude,v
ÿÿÿanalyst,n
ÿÿÿdance,n
ÿÿÿlimit,n
ÿÿÿlike,j
ÿÿÿregulation,n
ÿÿÿbeing,n
ÿÿÿlast,v
ÿÿÿring,n
ÿÿÿlargely,r
ÿÿÿshift,v
ÿÿÿrevenue,n
ÿÿÿmark,v
ÿÿÿlocate,v
ÿÿÿcounty,n
ÿÿÿappearance,n
ÿÿÿpackage,n
ÿÿÿdifficulty,n
ÿÿÿbridge,n
ÿÿÿrecommend,v
ÿÿÿobvious,j
ÿÿÿtrain,n
ÿÿÿbasically,r
ÿÿÿe-mail,n
ÿÿÿgenerate,v
ÿÿÿanymore,r
ÿÿÿpropose,v
ÿÿÿthinking,n
ÿÿÿpossibly,r
ÿÿÿtrend,n
ÿÿÿvisitor,n
ÿÿÿloan,n
ÿÿÿcurrently,r
ÿÿÿcomfortable,j
ÿÿÿinvestor,n
ÿÿÿbut,i
ÿÿÿprofit,n
ÿÿÿangry,j
ÿÿÿcrew,n
ÿÿÿdeep,r
ÿÿÿaccident,n
ÿÿÿmale,n
ÿÿÿmeal,n
ÿÿÿhearing,n
ÿÿÿtraffic,n
ÿÿÿmuscle,n
ÿÿÿnotion,n
ÿÿÿcapture,v
ÿÿÿprefer,v
ÿÿÿtruly,r
ÿÿÿearth,n
ÿÿÿJapanese,j
ÿÿÿchest,n
ÿÿÿsearch,v
ÿÿÿthick,j
ÿÿÿcash,n
ÿÿÿmuseum,n
ÿÿÿbeauty,n
ÿÿÿemergency,n
ÿÿÿunique,j
ÿÿÿfeature,v
ÿÿÿinternal,j
ÿÿÿethnic,j
ÿÿÿlink,v
ÿÿÿstress,n
ÿÿÿcontent,n
ÿÿÿselect,v
ÿÿÿroot,n
ÿÿÿnose,n
ÿÿÿdeclare,v
ÿÿÿoutside,r
ÿÿÿappreciate,v
ÿÿÿactual,j
ÿÿÿbottle,n
ÿÿÿhardly,r
ÿÿÿsetting,n
ÿÿÿlaunch,v
ÿÿÿdress,n
ÿÿÿfile,n
ÿÿÿsick,j
ÿÿÿoutcome,n
ÿÿÿad,n
ÿÿÿdefend,v
ÿÿÿmatter,v
ÿÿÿjudge,v
ÿÿÿduty,n
ÿÿÿsheet,n
ÿÿÿought,v
ÿÿÿensure,v
ÿÿÿCatholic,j
ÿÿÿextremely,r
ÿÿÿextent,n
ÿÿÿcomponent,n
ÿÿÿmix,v
ÿÿÿlong-term,j
ÿÿÿslow,j
ÿÿÿcontrast,n
ÿÿÿzone,n
ÿÿÿwake,v
ÿÿÿchallenge,v
ÿÿÿairport,n
ÿÿÿchief,n
ÿÿÿbrown,j
ÿÿÿstandard,j
ÿÿÿshirt,n
ÿÿÿpilot,n
ÿÿÿwarn,v
ÿÿÿultimately,r
ÿÿÿcat,n
ÿÿÿcontribution,n
ÿÿÿcapacity,n
ÿÿÿourselves,p
ÿÿÿestate,n
ÿÿÿguide,n
ÿÿÿcircumstance,n
ÿÿÿsnow,n
ÿÿÿEnglish,j
ÿÿÿpolitician,n
ÿÿÿsteal,v
ÿÿÿpursue,v
ÿÿÿslip,v
ÿÿÿpercentage,n
ÿÿÿmeat,n
ÿÿÿfunny,j
ÿÿÿneither,r
ÿÿÿsoil,n
ÿÿÿinfluence,v
ÿÿÿsurgery,n
ÿÿÿcorrect,j
ÿÿÿJewish,j
ÿÿÿblame,v
ÿÿÿestimate,v
ÿÿÿdue,i
ÿÿÿbasketball,n
ÿÿÿlate,r
ÿÿÿgolf,n
ÿÿÿinvestigate,v
ÿÿÿcrazy,j
ÿÿÿsignificantly,r
ÿÿÿchain,n
ÿÿÿaddress,n
ÿÿÿbranch,n
ÿÿÿcombination,n
ÿÿÿjust,j
ÿÿÿfrequently,r
ÿÿÿgovernor,n
ÿÿÿrelief,n
ÿÿÿuser,n
ÿÿÿdad,n
ÿÿÿkick,v
ÿÿÿpart,r
ÿÿÿmanner,n
ÿÿÿancient,j
ÿÿÿsilence,n
ÿÿÿrating,n
ÿÿÿgolden,j
ÿÿÿmotion,n
ÿÿÿGerman,j
ÿÿÿgender,n
ÿÿÿsolve,v
ÿÿÿfee,n
ÿÿÿlandscape,n
ÿÿÿused,j
ÿÿÿbowl,n
ÿÿÿequal,j
ÿÿÿlong,c
ÿÿÿofficial,j
ÿÿÿforth,r
ÿÿÿframe,n
ÿÿÿtypical,j
ÿÿÿexcept,i
ÿÿÿconservative,j
ÿÿÿeliminate,v
ÿÿÿhost,n
ÿÿÿhall,n
ÿÿÿtrust,v
ÿÿÿocean,n
ÿÿÿscore,v
ÿÿÿrow,n
ÿÿÿproducer,n
ÿÿÿafford,v
ÿÿÿmeanwhile,r
ÿÿÿregime,n
ÿÿÿdivision,n
ÿÿÿconfirm,v
ÿÿÿfix,v
ÿÿÿappeal,n
ÿÿÿmirror,n
ÿÿÿtooth,n
ÿÿÿsmart,j
ÿÿÿlength,n
ÿÿÿentirely,r
ÿÿÿrely,v
ÿÿÿtopic,n
ÿÿÿcomplain,v
ÿÿÿissue,v
ÿÿÿvariable,n
ÿÿÿback,v
ÿÿÿrange,v
ÿÿÿtelephone,n
ÿÿÿperception,n
ÿÿÿattract,v
ÿÿÿconfidence,n
ÿÿÿbedroom,n
ÿÿÿsecret,n
ÿÿÿdebt,n
ÿÿÿrare,j
ÿÿÿhis,p
ÿÿÿtank,n
ÿÿÿnurse,n
ÿÿÿcoverage,n
ÿÿÿopposition,n
ÿÿÿaside,r
ÿÿÿanywhere,r
ÿÿÿbond,n
ÿÿÿfile,v
ÿÿÿpleasure,n
ÿÿÿmaster,n
ÿÿÿera,n
ÿÿÿrequirement,n
ÿÿÿcheck,n
ÿÿÿstand,n
ÿÿÿfun,n
ÿÿÿexpectation,n
ÿÿÿwing,n
ÿÿÿseparate,j
ÿÿÿnow,c
ÿÿÿclear,v
ÿÿÿstruggle,n
ÿÿÿmean,j
ÿÿÿsomewhat,r
ÿÿÿpour,v
ÿÿÿstir,v
ÿÿÿjudgment,n
ÿÿÿclean,v
ÿÿÿexcept,c
ÿÿÿbeer,n
ÿÿÿEnglish,n
ÿÿÿreference,n
ÿÿÿtear,n
ÿÿÿdoubt,n
ÿÿÿgrant,v
ÿÿÿseriously,r
ÿÿÿaccount,v
ÿÿÿminister,n
ÿÿÿtotally,r
ÿÿÿhero,n
ÿÿÿindustrial,j
ÿÿÿcloud,n
ÿÿÿstretch,v
ÿÿÿwinner,n
ÿÿÿvolume,n
ÿÿÿtravel,n
ÿÿÿseed,n
ÿÿÿsurprised,j
ÿÿÿrest,v
ÿÿÿfashion,n
ÿÿÿpepper,n
ÿÿÿseparate,v
ÿÿÿbusy,j
ÿÿÿintervention,n
ÿÿÿcopy,n
ÿÿÿtip,n
ÿÿÿbelow,i
ÿÿÿcheap,j
ÿÿÿaim,v
ÿÿÿcite,v
ÿÿÿwelfare,n
ÿÿÿvegetable,n
ÿÿÿgray,j
ÿÿÿdish,n
ÿÿÿbeach,n
ÿÿÿimprovement,n
ÿÿÿeverywhere,r
ÿÿÿopening,n
ÿÿÿoverall,j
ÿÿÿdivide,v
ÿÿÿinitial,j
ÿÿÿterrible,j
ÿÿÿoppose,v
ÿÿÿcontemporary,j
ÿÿÿroute,n
ÿÿÿmultiple,j
ÿÿÿessential,j
ÿÿÿquestion,v
ÿÿÿleague,n
ÿÿÿcriminal,j
ÿÿÿcareful,j
ÿÿÿcore,n
ÿÿÿupper,j
ÿÿÿrush,v
ÿÿÿnecessarily,r
ÿÿÿspecifically,r
ÿÿÿtired,j
ÿÿÿrise,n
ÿÿÿtie,n
ÿÿÿemploy,v
ÿÿÿholiday,n
ÿÿÿdance,v
ÿÿÿvast,j
ÿÿÿresolution,n
ÿÿÿhousehold,n
ÿÿÿfewer,d
ÿÿÿabortion,n
ÿÿÿapart,r
ÿÿÿwitness,n
ÿÿÿmatch,v
ÿÿÿbarely,r
ÿÿÿsector,n
ÿÿÿrepresentative,n
ÿÿÿlack,v
ÿÿÿbeneath,i
ÿÿÿbeside,i
ÿÿÿblack,n
ÿÿÿincident,n
ÿÿÿlimited,j
ÿÿÿproud,j
ÿÿÿflow,n
ÿÿÿfaculty,n
ÿÿÿincreased,j
ÿÿÿwaste,n
ÿÿÿmerely,r
ÿÿÿmass,n
ÿÿÿemphasize,v
ÿÿÿexperiment,n
ÿÿÿdefinitely,r
ÿÿÿbomb,n
ÿÿÿenormous,j
ÿÿÿtone,n
ÿÿÿliberal,j
ÿÿÿmassive,j
ÿÿÿengineer,n
ÿÿÿwheel,n
ÿÿÿfemale,n
ÿÿÿdecline,v
ÿÿÿinvest,v
ÿÿÿpromise,n
ÿÿÿcable,n
ÿÿÿtowards,i
ÿÿÿexpose,v
ÿÿÿrural,j
ÿÿÿAIDS,n
ÿÿÿJew,n
ÿÿÿnarrow,j
ÿÿÿcream,n
ÿÿÿsecretary,n
ÿÿÿgate,n
ÿÿÿsolid,j
ÿÿÿhill,n
ÿÿÿtypically,r
ÿÿÿnoise,n
ÿÿÿgrass,n
ÿÿÿunfortunately,r
ÿÿÿhat,n
ÿÿÿlegislation,n
ÿÿÿsucceed,v
ÿÿÿeither,d
ÿÿÿcelebrate,v
ÿÿÿachievement,n
ÿÿÿfishing,n
ÿÿÿdrink,n
ÿÿÿaccuse,v
ÿÿÿhand,v
ÿÿÿuseful,j
ÿÿÿland,v
ÿÿÿsecret,j
ÿÿÿreject,v
ÿÿÿtalent,n
ÿÿÿtaste,n
ÿÿÿcharacteristic,n
ÿÿÿmilk,n
ÿÿÿescape,v
ÿÿÿcast,v
ÿÿÿsentence,n
ÿÿÿunusual,j
ÿÿÿclosely,r
ÿÿÿconvince,v
ÿÿÿheight,n
ÿÿÿphysician,n
ÿÿÿassess,v
ÿÿÿsleep,n
ÿÿÿplenty,p
ÿÿÿride,n
ÿÿÿvirtually,r
ÿÿÿfirst,r
ÿÿÿaddition,i
ÿÿÿsharp,j
ÿÿÿcreative,j
ÿÿÿlower,v
ÿÿÿbehind,r
ÿÿÿapprove,v
ÿÿÿexplanation,n
ÿÿÿoutside,j
ÿÿÿgay,j
ÿÿÿcampus,n
ÿÿÿproper,j
ÿÿÿlive,j
ÿÿÿguilty,j
ÿÿÿliving,j
ÿÿÿacquire,v
ÿÿÿcompete,v
ÿÿÿtechnical,j
ÿÿÿplus,i
ÿÿÿmind,v
ÿÿÿpotential,n
ÿÿÿimmigrant,n
ÿÿÿweak,j
ÿÿÿillegal,j
ÿÿÿhi,u
ÿÿÿalternative,n
ÿÿÿinteraction,n
ÿÿÿcolumn,n
ÿÿÿpersonality,n
ÿÿÿsignal,n
ÿÿÿcurriculum,n
ÿÿÿlist,v
ÿÿÿhonor,n
ÿÿÿpassenger,n
ÿÿÿassistance,n
ÿÿÿforever,r
ÿÿÿfun,j
ÿÿÿregard,v
ÿÿÿIsraeli,j
ÿÿÿassociation,n
ÿÿÿtwenty,m
ÿÿÿknock,v
ÿÿÿreview,v
ÿÿÿwrap,v
ÿÿÿlab,n
ÿÿÿoffer,n
ÿÿÿdisplay,v
ÿÿÿcriticism,n
ÿÿÿasset,n
ÿÿÿdepression,n
ÿÿÿspiritual,j
ÿÿÿmusical,j
ÿÿÿjournalist,n
ÿÿÿprayer,n
ÿÿÿsuspect,v
ÿÿÿscholar,n
ÿÿÿwarning,n
ÿÿÿclimate,n
ÿÿÿcheese,n
ÿÿÿobservation,n
ÿÿÿchildhood,n
ÿÿÿpayment,n
ÿÿÿsir,n
ÿÿÿpermit,v
ÿÿÿcigarette,n
ÿÿÿdefinition,n
ÿÿÿpriority,n
ÿÿÿbread,n
ÿÿÿcreation,n
ÿÿÿgraduate,n
ÿÿÿrequest,n
ÿÿÿemotion,n
ÿÿÿscream,v
ÿÿÿdramatic,j
ÿÿÿuniverse,n
ÿÿÿgap,n
ÿÿÿexcellent,j
ÿÿÿdeeply,r
ÿÿÿprosecutor,n
ÿÿÿmark,n
ÿÿÿgreen,n
ÿÿÿlucky,j
ÿÿÿdrag,v
ÿÿÿairline,n
ÿÿÿlibrary,n
ÿÿÿagenda,n
ÿÿÿrecover,v
ÿÿÿfactory,n
ÿÿÿselection,n
ÿÿÿprimarily,r
ÿÿÿroof,n
ÿÿÿunable,j
ÿÿÿexpense,n
ÿÿÿinitiative,n
ÿÿÿdiet,n
ÿÿÿarrest,v
ÿÿÿfunding,n
ÿÿÿtherapy,n
ÿÿÿwash,v
ÿÿÿschedule,n
ÿÿÿsad,j
ÿÿÿbrief,j
ÿÿÿhousing,n
ÿÿÿpost,n
ÿÿÿpurchase,v
ÿÿÿexisting,j
ÿÿÿdark,n
ÿÿÿsteel,n
ÿÿÿregarding,i
ÿÿÿshout,v
ÿÿÿremaining,j
ÿÿÿvisual,j
ÿÿÿfairly,r
ÿÿÿchip,n
ÿÿÿviolent,j
ÿÿÿsilent,j
ÿÿÿsuppose,v
ÿÿÿself,n
ÿÿÿbike,n
ÿÿÿtea,n
ÿÿÿperceive,v
ÿÿÿcomparison,n
ÿÿÿsettlement,n
ÿÿÿlayer,n
ÿÿÿplanning,n
ÿÿÿfar,c
ÿÿÿdescription,n
ÿÿÿlater,j
ÿÿÿslow,v
ÿÿÿslide,v
ÿÿÿwidely,r
ÿÿÿwedding,n
ÿÿÿinform,v
ÿÿÿportion,n
ÿÿÿterritory,n
ÿÿÿimmediate,j
ÿÿÿopponent,n
ÿÿÿabandon,v
ÿÿÿlink,n
ÿÿÿmass,j
ÿÿÿlake,n
ÿÿÿtransform,v
ÿÿÿtension,n
